time,ax,ay,az,wx,wy,wz
0.066,0.04,-0.01,0.2,0,-0.01,0
0.068,0.04,-0.01,0.2,-0.01,-0.01,0
0.07,0.04,-0.01,0.2,0,0,0
0.085,0.04,-0.01,0.2,0,0,0
0.086,0.04,-0.01,0.2,0,0,0
0.086,0.04,-0.01,0.2,0,0,0
0.086,0.04,-0.01,0.2,0,0,0
0.086,0.04,-0.01,0.2,0,0,0
0.086,0.04,-0.01,0.2,0,0,0
0.086,0.04,-0.01,0.2,0,0,0
0.087,0.02,-0.01,0.22,0,0,0
0.087,0.02,-0.01,0.22,0,0,0
0.087,0.02,-0.01,0.22,0.01,0,0
0.088,0.02,-0.01,0.22,0,0.01,0
0.09,0.02,-0.01,0.22,0,0.01,0
0.094,0.02,-0.01,0.22,0,0.01,0
0.094,-0.03,0,0.24,0,0.01,0
0.095,-0.03,0,0.24,0.01,0.01,0
0.096,-0.03,0,0.24,0.01,0.01,0
0.099,-0.03,0,0.24,0.01,0.01,0
0.1,-0.03,0,0.24,0,0.01,0
0.103,-0.03,0,0.24,0,0.01,0
0.103,-0.02,0.01,0.21,0,0.01,0
0.105,-0.02,0.01,0.21,0,0.01,0
0.106,-0.02,0.01,0.21,0,0.01,0
0.108,-0.02,0.01,0.21,0.01,0.01,0
0.111,-0.02,0.01,0.21,0.01,0.01,0
0.126,-0.02,0.01,0.21,0.01,0.01,0
0.126,-0.02,0.01,0.21,0,0,0
0.127,-0.02,0.01,0.21,0,0,0
0.127,-0.02,0.01,0.21,0,0,0
0.127,-0.02,0.01,0.21,0,0,0
0.127,-0.02,0.01,0.21,0,0,0
0.127,-0.02,0.01,0.21,0,0,0
0.128,-0.02,0.01,0.19,0,0,0
0.128,-0.01,0.01,0.19,0,0,0
0.128,-0.01,0.01,0.19,0,0,0
0.128,-0.01,0.01,0.19,0,0,0
0.128,-0.01,0.01,0.19,0,0,0
0.13,-0.01,0.01,0.19,0,0,0
0.134,-0.01,0.01,0.19,0,-0.01,0
0.134,0.01,0,0.2,0,-0.01,0
0.134,0.01,0,0.2,0,-0.01,0
0.137,0.01,0,0.2,0,-0.01,0
0.138,0.01,0,0.2,0,-0.01,0
0.14,0.01,0,0.2,0,-0.01,0
0.152,0.01,0,0.2,-0.01,-0.01,0
0.153,0.04,-0.02,0.21,-0.01,-0.01,0
0.153,0.04,-0.02,0.21,0,-0.01,0
0.153,0.04,-0.02,0.21,-0.01,-0.01,0
0.153,0.04,-0.02,0.21,-0.01,-0.01,0
0.153,0.04,-0.02,0.21,0,-0.01,0
0.167,0.04,-0.02,0.21,-0.01,-0.01,0
0.167,0.04,-0.02,0.21,0,0,0
0.168,0.04,-0.02,0.21,0,0,0
0.168,0.04,-0.02,0.21,0,0,0
0.168,0.04,-0.02,0.21,0,0,0
0.168,0.04,-0.02,0.21,0,0,0
0.168,0.04,-0.02,0.21,0,0,0
0.169,0.04,-0.02,0.21,0,0,0
0.169,0.05,-0.02,0.23,0,0,0
0.169,0.05,-0.02,0.23,0,0,0
0.169,0.05,-0.02,0.23,0,0,0
0.169,0.05,-0.02,0.23,0,0,0
0.171,0.05,-0.02,0.23,0,0,0
0.174,0.05,-0.02,0.23,0,0,0
0.174,0.05,-0.02,0.23,0,0,0
0.175,0.06,0.01,0.23,0,0,0
0.176,0.06,0.01,0.23,0,0.01,0
0.178,0.06,0.01,0.23,0,0,0
0.18,0.06,0.01,0.23,0,0.01,0
0.184,0.06,0.01,0.23,0,0.01,0
0.184,0.02,0,0.22,0,0.01,0
0.184,0.02,0,0.22,0,0.01,0
0.186,0.02,0,0.22,0.01,0.01,0
0.188,0.02,0,0.22,0.01,0.01,0
0.19,0.02,0,0.22,0.01,0.01,0
0.206,0.02,0,0.22,0,0.01,0
0.206,0.02,0,0.22,0.01,0.01,0
0.206,0.02,0,0.22,0.01,0.01,0
0.207,0.02,0,0.22,0,0.01,0
0.207,0.02,0,0.22,0,0.01,0
0.207,0.02,0,0.22,0.01,0.01,0
0.207,0.02,0,0.22,0.01,0.01,0
0.207,-0.04,0,0.21,0.01,0.01,0
0.208,-0.04,0,0.21,0.01,0.01,0
0.208,-0.04,0,0.21,0.01,0.01,0
0.208,-0.04,0,0.21,0,0.01,0
0.208,-0.04,0,0.21,0,0,0
0.212,-0.04,0,0.21,0,0,0
0.217,-0.04,0,0.21,0,0,0
0.217,-0.02,0,0.2,0,0,0
0.217,-0.02,0,0.2,0,0,0
0.218,-0.02,0,0.2,0,0,0
0.218,-0.02,0,0.2,0,0,0
0.221,-0.02,0,0.2,0,0,0
0.223,-0.02,0,0.2,0,0,0
0.224,-0.02,0.02,0.19,0,0,0
0.225,-0.02,0.02,0.19,0,0,0
0.226,-0.02,0.02,0.19,0,0,0
0.229,-0.02,0.02,0.19,0,-0.01,0
0.231,-0.02,0.02,0.19,0,0,0
0.249,-0.02,0.02,0.19,0,0,0
0.249,-0.02,0.02,0.19,0,-0.01,0
0.249,-0.02,0.02,0.19,0,-0.01,0
0.249,-0.02,0.02,0.19,0,-0.01,0
0.25,-0.02,0.02,0.19,0,-0.01,0
0.25,-0.02,0.02,0.19,-0.01,-0.01,0
0.25,-0.02,0.02,0.19,-0.01,-0.01,0
0.25,-0.02,0.02,0.19,0,-0.01,0
0.25,0.01,0.01,0.19,0,-0.01,0
0.25,0.01,0.01,0.19,0,-0.01,0
0.251,0.01,0.01,0.19,0,-0.01,0
0.251,0.01,0.01,0.19,0,-0.01,0
0.251,0.01,0.01,0.19,0,-0.01,0
0.253,0.01,0.01,0.19,0,0,0
0.253,0.05,0,0.22,0,0,0
0.254,0.05,0,0.22,0,-0.01,0
0.256,0.05,0,0.22,0,-0.01,0
0.258,0.05,0,0.22,0,0,0
0.26,0.05,0,0.22,0,-0.01,0
0.263,0.05,0,0.22,0,0,0
0.263,0.06,0.01,0.21,0,0,0
0.264,0.06,0.01,0.21,0,0,0
0.266,0.06,0.01,0.21,0,0,0
0.268,0.06,0.01,0.21,0,0,0
0.27,0.06,0.01,0.21,0,0,0
0.286,0.06,0.01,0.21,0,0,0
0.286,0.06,0.01,0.21,0,0,0
0.286,0.06,0.01,0.21,0,0,0
0.287,0.06,0.01,0.21,0.01,0.01,0
0.287,0.06,0.01,0.21,0,0,0
0.287,0.06,0.01,0.21,0,0,0
0.287,0.06,0.01,0.21,0,0,0
0.287,0.05,0.02,0.23,0,0,0
0.288,0.05,0.02,0.23,0,0,0
0.288,0.05,0.02,0.23,0,0,0
0.289,0.05,0.02,0.23,0,0,0
0.29,0.05,0.02,0.23,0,0.01,0
0.294,0.05,0.02,0.23,0,0.01,0
0.294,0.04,0,0.19,0,0.01,0
0.294,0.04,0,0.19,0,0.01,0
0.296,0.04,0,0.19,0,0,0
0.298,0.04,0,0.19,0,0,0
0.3,0.04,0,0.19,0,0.01,0
0.303,0.04,0,0.19,0,0,0
0.303,0,-0.03,0.21,0,0,0
0.304,0,-0.03,0.21,0,0,0
0.306,0,-0.03,0.21,0,0,0
0.308,0,-0.03,0.21,0,0.01,0
0.311,0,-0.03,0.21,0,0,0
0.325,0,-0.03,0.21,0,0,0
0.325,0,-0.03,0.21,0,0,0
0.326,0,-0.03,0.21,0,0,0
0.326,0,-0.03,0.21,0,0,0
0.326,0,-0.03,0.21,0,0,0
0.326,0,-0.03,0.21,0,0,0
0.326,0,-0.03,0.21,0,0,0
0.327,-0.03,0.01,0.23,0,0,0
0.327,-0.03,0.01,0.23,0,0,0
0.327,-0.03,0.01,0.23,0,0,0
0.328,-0.03,0.01,0.23,0,0,0
0.33,-0.03,0.01,0.23,0,0,0
0.334,-0.03,0.01,0.23,0,0,0
0.335,-0.03,0.01,0.23,0,0,0
0.335,-0.01,0.01,0.23,0,0,0
0.336,-0.01,0.01,0.23,0,0,0
0.338,-0.01,0.01,0.23,0,0,0
0.34,-0.01,0.01,0.23,0,0,0
0.343,-0.01,0.01,0.23,0,0,0
0.344,-0.01,-0.01,0.2,0,0,0
0.344,-0.01,-0.01,0.2,0,0,0
0.353,-0.01,-0.01,0.2,0,0,0
0.354,-0.01,-0.01,0.2,0,0,0
0.354,-0.01,-0.01,0.2,0,0,0
0.366,-0.01,-0.01,0.2,0,0,0
0.367,-0.01,-0.01,0.2,0,0,0
0.367,-0.01,-0.01,0.2,0,0,0
0.367,-0.01,-0.01,0.2,0,0,0
0.367,-0.01,-0.01,0.2,0,0,0
0.368,-0.01,-0.01,0.2,0,0,0
0.368,-0.01,-0.01,0.2,0,0,0
0.368,-0.01,-0.01,0.2,0,0,0
0.368,0.03,-0.01,0.2,0,0,0
0.368,0.03,-0.01,0.2,0,0,0
0.369,0.03,-0.01,0.2,0,0,0
0.369,0.03,-0.01,0.2,0,0,0
0.37,0.03,-0.01,0.2,0,0,0
0.373,0.03,-0.01,0.2,0,0,0
0.376,0.05,0.01,0.2,0,0,0
0.376,0.05,0.01,0.2,0,-0.01,0
0.377,0.05,0.01,0.2,0,0,0
0.379,0.05,0.01,0.2,0,0,0
0.381,0.05,0.01,0.2,0,0,0
0.383,0.05,0.01,0.2,0,0,0
0.384,0.04,-0.02,0.17,0,0,0
0.384,0.04,-0.02,0.17,0,0,0
0.386,0.04,-0.02,0.17,0,0,0
0.388,0.04,-0.02,0.17,0,0,0
0.39,0.04,-0.02,0.17,0,0,0
0.406,0.04,-0.02,0.17,0,0,0
0.406,0.04,-0.02,0.17,0,0,0
0.407,0.04,-0.02,0.17,0,0,0
0.407,0.04,-0.02,0.17,0,0,0
0.407,0.04,-0.02,0.17,0,0,0
0.407,0.04,-0.02,0.17,0,0,0
0.408,0.04,-0.02,0.17,0,0,0
0.408,0.04,-0.02,0.17,0,0,0
0.408,0.05,0.01,0.19,0,0,0
0.408,0.05,0.01,0.19,0,0,0
0.408,0.05,0.01,0.19,0,0,0
0.41,0.05,0.01,0.19,0,0,0
0.415,0.05,0.01,0.19,0,0.01,0
0.415,0.05,0.01,0.19,0,0.01,0
0.416,0,0.01,0.23,0,0.01,0
0.417,0,0.01,0.23,0,0.01,0
0.419,0,0.01,0.23,0,0,0
0.421,0,0.01,0.23,0,0.01,0
0.424,0,0.01,0.23,0,0.01,0
0.424,-0.03,0,0.25,0,0.01,0
0.424,-0.03,0,0.25,0,0.01,0
0.426,-0.03,0,0.25,0,0.01,0
0.428,-0.03,0,0.25,0,0.01,0
0.43,-0.03,0,0.25,0,0,0
0.447,-0.03,0,0.25,0,0,0
0.447,-0.03,0,0.25,0,0,0
0.448,-0.03,0,0.25,0,0,0
0.448,-0.03,0,0.25,0,0,0
0.448,-0.03,0,0.25,0,0,0
0.448,-0.03,0,0.25,0,0,0
0.448,-0.03,0,0.25,0,0,0
0.448,-0.03,0,0.25,0,0,0
0.449,-0.01,0,0.22,0,0,0
0.449,-0.01,0,0.22,0,0,0
0.449,-0.01,0,0.22,0,0,0
0.45,-0.01,0,0.22,0,0,0
0.454,-0.01,0,0.22,0,0,0
0.454,-0.01,0,0.22,0,0,0
0.454,-0.03,-0.01,0.22,0,0,0
0.456,-0.03,-0.01,0.22,0,0,0
0.458,-0.03,-0.01,0.22,0,-0.01,0
0.46,-0.03,-0.01,0.22,0,0,0
0.463,-0.03,-0.01,0.22,0,0,0
0.464,0.05,0,0.19,0,0,0
0.464,0.05,0,0.19,0,0,0
0.466,0.05,0,0.19,0,-0.01,0
0.468,0.05,0,0.19,0,0,0
0.47,0.05,0,0.19,0,-0.01,0
0.486,0.05,0,0.19,0,0,0
0.486,0.05,0,0.19,0,0,0
0.486,0.05,0,0.19,0,0,0
0.487,0.05,0,0.19,0,0,0
0.487,0.05,0,0.19,0,0,0
0.487,0.05,0,0.19,0,0,0
0.487,0.05,0,0.19,0,0,0
0.487,0.06,-0.01,0.2,0,0,0
0.488,0.06,-0.01,0.2,0,0,0
0.488,0.06,-0.01,0.2,0,0,0
0.488,0.06,-0.01,0.2,0,0,0
0.488,0.06,-0.01,0.2,0,0,0
0.49,0.06,-0.01,0.2,0,0,0
0.494,0.06,-0.01,0.2,0,0,0
0.494,0.04,-0.02,0.2,0,0,0
0.495,0.04,-0.02,0.2,0,0,0
0.496,0.04,-0.02,0.2,0,0,0
0.498,0.04,-0.02,0.2,0,0,0
0.5,0.04,-0.02,0.2,0,0,0
0.503,0.04,-0.02,0.2,0,0,0
0.504,0.02,0.01,0.25,0,0,0
0.504,0.02,0.01,0.25,0,0,0
0.506,0.02,0.01,0.25,0,0,0
0.508,0.02,0.01,0.25,0,0.01,0
0.51,0.02,0.01,0.25,0,0,0
0.526,0.02,0.01,0.25,0,0,0
0.526,0.02,0.01,0.25,0.01,0.01,0
0.526,0.02,0.01,0.25,0,0.01,0
0.526,0.02,0.01,0.25,0,0,0
0.527,0.02,0.01,0.25,0,0,0
0.527,0.02,0.01,0.25,0,0,0
0.527,0.02,0.01,0.25,0,0,0
0.527,0.01,0.02,0.26,0,0,0
0.527,0.01,0.02,0.26,0,0,0
0.528,0.01,0.02,0.26,0,0,0
0.528,0.01,0.02,0.26,0.01,0.01,0
0.532,0.01,0.02,0.26,0,0.01,0
0.533,0.01,0.02,0.26,0,0.01,0
0.535,0.01,0.02,0.26,0,0.01,0
0.535,0.01,0.02,0.26,0,0,0
0.535,-0.02,-0.01,0.2,0,0,0
0.538,-0.02,-0.01,0.2,0,0,0
0.539,-0.02,-0.01,0.2,0,0,0
0.541,-0.02,-0.01,0.2,0,0,0
0.543,-0.02,-0.01,0.2,0,0.01,0
0.544,0,0,0.22,0,0.01,0
0.545,0,0,0.22,0,0,0
0.546,0,0,0.22,0,0,0
0.549,0,0,0.22,0,0,0
0.55,0,0,0.22,0,0,0
0.565,0,0,0.22,0,0,0
0.565,0,0,0.22,0,0,0
0.565,0,0,0.22,0,0,0
0.565,0,0,0.22,0,0,0
0.566,0,0,0.22,0,0,0
0.566,0,0,0.22,0,0,0
0.566,0,0,0.22,0,0,0
0.566,-0.02,-0.01,0.2,0,0,0
0.566,-0.02,-0.01,0.2,0,0,0
0.567,-0.02,-0.01,0.2,0,0,0
0.569,-0.02,-0.01,0.2,0,0,0
0.57,-0.02,-0.01,0.2,0,0,0
0.574,-0.02,-0.01,0.2,0,0,0
0.575,-0.02,-0.01,0.2,0,0,0
0.575,0,0,0.19,0,0,0
0.576,0,0,0.19,-0.01,0,0
0.579,0,0,0.19,0,-0.01,0
0.581,0,0,0.19,0,-0.01,0
0.584,0,0,0.19,0,0,0
0.584,0.03,-0.02,0.2,0,0,0
0.584,0.03,-0.02,0.2,0,0,0
0.586,0.03,-0.02,0.2,0,0,0
0.588,0.03,-0.02,0.2,0,0,0
0.59,0.03,-0.02,0.2,0,0,0
0.605,0.03,-0.02,0.2,0,0,0
0.605,0.03,-0.02,0.2,-0.02,-0.04,0
0.606,0.03,-0.02,0.2,-0.02,-0.04,0
0.606,0.03,-0.02,0.2,-0.02,-0.04,0
0.606,0.03,-0.02,0.2,-0.02,-0.05,0
0.607,0.03,-0.02,0.2,-0.03,-0.07,0
0.607,0.03,-0.02,0.2,-0.03,-0.07,0
0.608,0.03,0.09,-0.09,-0.03,-0.07,0
0.608,0.02,0.09,-0.09,-0.03,-0.07,0
0.608,0.02,0.09,-0.09,-0.05,-0.09,0
0.608,0.02,0.09,-0.09,-0.05,-0.1,0
0.61,0.02,0.09,-0.09,-0.06,-0.13,0
0.621,0.02,0.09,-0.09,-0.08,-0.16,0
0.623,-0.05,0.03,0.03,-0.08,-0.16,0
0.623,-0.05,0.03,0.03,-0.09,-0.18,0
0.623,-0.05,0.03,0.03,-0.09,-0.19,0
0.624,-0.05,0.03,0.03,-0.09,-0.2,0
0.626,-0.05,0.03,0.03,-0.09,-0.2,0
0.626,-0.05,0.03,0.03,-0.09,-0.19,0
0.626,-0.05,0.03,0.03,-0.09,-0.18,0
0.627,0.04,0.04,0.33,-0.09,-0.18,0
0.627,0.04,0.04,0.33,-0.08,-0.16,0
0.631,0.04,0.04,0.33,-0.07,-0.14,0
0.632,0.04,0.04,0.33,-0.06,-0.13,0
0.647,0.04,0.04,0.33,-0.05,-0.11,0
0.647,0.04,0.04,0.33,-0.01,0.02,-0.18
0.648,0.04,0.04,0.33,-0.01,0.01,-0.21
0.648,0.04,0.04,0.33,-0.01,0.01,-0.21
0.648,0.04,0.04,0.33,-0.02,0,-0.24
0.648,0.04,0.04,0.33,-0.02,0,-0.24
0.648,0.04,0.04,0.33,-0.02,0,-0.24
0.649,0.04,0.04,0.33,-0.02,-0.01,-0.26
0.649,1,0.42,0.04,-0.02,-0.01,-0.26
0.649,0.98,0.43,0.04,-0.02,-0.01,-0.26
0.649,0.98,0.42,0.04,-0.02,-0.01,-0.26
0.65,0.98,0.42,0.04,-0.02,-0.02,-0.3
0.651,0.98,0.42,0.04,-0.03,-0.02,-0.31
0.654,0.98,0.42,0.04,-0.03,-0.02,-0.31
0.655,-0.19,-0.01,0.26,-0.03,-0.02,-0.31
0.655,-0.19,-0.01,0.26,-0.02,-0.01,-0.31
0.656,-0.19,-0.01,0.26,-0.01,0.01,-0.3
0.658,-0.19,-0.01,0.26,0,0.03,-0.28
0.66,-0.19,-0.01,0.26,0,0.03,-0.26
0.664,-0.19,-0.01,0.26,0.01,0.02,-0.22
0.664,-2.76,0.51,0.19,0.01,0.02,-0.22
0.665,-2.76,0.51,0.19,0,0.02,-0.16
0.667,-2.76,0.51,0.19,0,0.01,-0.11
0.669,-2.76,0.51,0.19,-0.01,0,-0.08
0.671,-2.76,0.51,0.19,-0.02,-0.02,-0.04
0.686,-2.76,0.51,0.19,-0.04,-0.01,-0.01
0.687,-2.76,0.51,0.19,-0.3,0.32,0.11
0.687,-2.76,0.51,0.19,-0.3,0.32,0.11
0.687,-2.76,0.51,0.19,-0.3,0.32,0.11
0.687,-2.76,0.51,0.19,-0.3,0.32,0.11
0.688,-2.76,0.51,0.19,-0.34,0.37,0.12
0.688,-2.76,0.51,0.19,-0.39,0.43,0.13
0.688,-2.14,-0.86,-0.23,-0.39,0.43,0.13
0.688,-2.11,-0.83,-0.23,-0.39,0.43,0.13
0.689,-2.11,-0.83,-0.23,-0.49,0.57,0.17
0.689,-2.11,-0.83,-0.23,-0.58,0.66,0.21
0.69,-2.11,-0.83,-0.23,-0.62,0.69,0.23
0.694,-2.11,-0.83,-0.23,-0.49,0.57,0.24
0.694,2.71,-1.91,7.29,-0.49,0.57,0.24
0.697,2.71,-1.91,7.29,-0.4,0.51,0.2
0.699,2.71,-1.91,7.29,-0.4,0.62,0.22
0.699,2.71,-1.91,7.29,-0.39,0.74,0.26
0.701,2.71,-1.91,7.29,-0.34,0.73,0.28
0.705,2.71,-1.91,7.29,-0.31,0.75,0.33
0.705,-0.06,-2.47,-0.8,-0.31,0.75,0.33
0.705,-0.06,-2.47,-0.8,-0.31,0.72,0.37
0.706,-0.06,-2.47,-0.8,-0.29,0.64,0.42
0.709,-0.06,-2.47,-0.8,-0.29,0.6,0.47
0.711,-0.06,-2.47,-0.8,-0.29,0.55,0.53
0.727,-0.06,-2.47,-0.8,-0.29,0.53,0.56
0.727,-0.06,-2.47,-0.8,-0.31,0.57,0.73
0.727,-0.06,-2.47,-0.8,-0.31,0.56,0.74
0.727,-0.06,-2.47,-0.8,-0.31,0.56,0.74
0.728,-0.06,-2.47,-0.8,-0.31,0.56,0.74
0.728,-0.06,-2.47,-0.8,-0.31,0.55,0.76
0.728,-0.06,-2.47,-0.8,-0.31,0.54,0.77
0.728,-0.38,-0.38,0.18,-0.31,0.54,0.77
0.728,-0.27,-0.32,0.18,-0.31,0.54,0.77
0.729,-0.21,-0.29,0.18,-0.31,0.54,0.77
0.729,-0.21,-0.29,0.18,-0.32,0.53,0.78
0.729,-0.21,-0.29,0.18,-0.32,0.53,0.8
0.734,-0.21,-0.29,0.18,-0.32,0.52,0.8
0.735,-0.21,-0.29,0.18,-0.32,0.53,0.8
0.735,0.6,0.25,0.24,-0.32,0.53,0.8
0.735,0.6,0.25,0.24,-0.32,0.55,0.79
0.739,0.6,0.25,0.24,-0.3,0.57,0.77
0.74,0.6,0.25,0.24,-0.29,0.53,0.73
0.74,0.6,0.25,0.24,-0.29,0.51,0.71
0.745,0.6,0.25,0.24,-0.31,0.46,0.66
0.746,0.6,0.25,0.24,-0.34,0.44,0.6
0.746,1.71,-0.38,0.67,-0.34,0.44,0.6
0.746,1.71,-0.38,0.67,-0.38,0.44,0.53
0.749,1.71,-0.38,0.67,-0.41,0.45,0.49
0.75,1.71,-0.38,0.67,-0.46,0.46,0.42
0.768,1.71,-0.38,0.67,-0.52,0.48,0.35
0.769,1.71,-0.38,0.67,-0.74,0.6,0.09
0.769,1.71,-0.38,0.67,-0.76,0.63,0.06
0.769,1.71,-0.38,0.67,-0.78,0.65,0.03
0.769,1.71,-0.38,0.67,-0.78,0.65,0.03
0.77,1.71,-0.38,0.67,-0.78,0.65,0.03
0.77,1.71,-0.38,0.67,-0.8,0.67,0.01
0.77,1.71,-0.38,0.67,-0.83,0.69,-0.01
0.77,1.3,0.15,1.15,-0.83,0.69,-0.01
0.771,1.34,0.21,1.15,-0.83,0.69,-0.01
0.771,1.4,0.28,1.16,-0.83,0.69,-0.01
0.771,1.4,0.28,1.16,-0.87,0.74,-0.05
0.771,1.4,0.28,1.16,-0.89,0.76,-0.07
0.774,1.4,0.28,1.16,-0.91,0.83,-0.13
0.775,1.4,0.28,1.16,-0.93,0.9,-0.19
0.775,0.79,0.56,1.24,-0.93,0.9,-0.19
0.776,0.79,0.56,1.24,-0.95,0.97,-0.25
0.78,0.79,0.56,1.24,-0.97,0.99,-0.27
0.781,0.79,0.56,1.24,-1.01,1.03,-0.3
0.784,0.79,0.56,1.24,-1.05,1.08,-0.3
0.784,0.23,0.02,1.02,-1.05,1.08,-0.3
0.785,0.23,0.02,1.02,-1.07,1.09,-0.3
0.787,0.23,0.02,1.02,-1.1,1.13,-0.29
0.789,0.23,0.02,1.02,-1.16,1.14,-0.27
0.791,0.23,0.02,1.02,-1.24,1.07,-0.21
0.803,0.23,0.02,1.02,-1.29,1.03,-0.18
0.803,0.23,0.02,1.02,-1.69,0.51,0.06
0.804,0.23,0.02,1.02,-1.69,0.51,0.06
0.804,0.23,0.02,1.02,-1.75,0.4,0.1
0.804,0.23,0.02,1.02,-1.75,0.4,0.1
0.804,0.23,0.02,1.02,-1.75,0.4,0.1
0.804,-0.67,-0.64,-0.8,-1.75,0.4,0.1
0.805,-0.57,-0.51,-0.78,-1.75,0.4,0.1
0.805,-0.57,-0.51,-0.78,-1.89,0.19,0.19
0.807,-0.57,-0.51,-0.78,-1.96,0.08,0.25
0.809,-0.57,-0.51,-0.78,-2.1,-0.17,0.36
0.811,-0.57,-0.51,-0.78,-2.24,-0.44,0.5
0.819,-0.57,-0.51,-0.78,-2.41,-0.76,0.67
0.819,-0.57,-0.51,-0.78,-2.5,-0.95,0.77
0.82,-2.2,-0.17,-1.8,-2.5,-0.95,0.77
0.82,-2.2,-0.17,-1.8,-2.69,-1.37,0.97
0.82,-2.2,-0.17,-1.8,-2.89,-1.85,1.19
0.821,-2.2,-0.17,-1.8,-3.07,-2.39,1.43
0.824,-2.2,-0.17,-1.8,-3.15,-2.67,1.56
0.825,-3.73,0.08,-0.8,-3.15,-2.67,1.56
0.825,-3.73,0.08,-0.8,-3.32,-3.26,1.83
0.826,-3.73,0.08,-0.8,-3.49,-3.93,2.12
0.829,-3.73,0.08,-0.8,-3.58,-4.29,2.29
0.831,-3.73,0.08,-0.8,-3.76,-5.02,2.61
0.846,-3.73,0.08,-0.8,-3.93,-5.72,2.9
0.847,-3.73,0.08,-0.8,-0.68,-3.94,3.22
0.847,-3.73,0.08,-0.8,-0.68,-3.94,3.22
0.847,-3.73,0.08,-0.8,-0.68,-3.94,3.22
0.847,-3.73,0.08,-0.8,-1.08,-4.76,3.14
0.847,-3.73,0.08,-0.8,-1.04,-5.26,3.09
0.848,-3.73,0.08,-0.8,-1.04,-5.26,3.09
0.848,2.92,-2.06,9.23,-1.04,-5.26,3.09
0.848,2.1,-1.6,9.32,-1.04,-5.26,3.09
0.848,2.1,-1.6,9.32,-1.17,-6.5,2.89
0.851,2.1,-1.6,9.32,-0.94,-7.05,2.61
0.851,2.1,-1.6,9.32,-1.15,-7.33,2.54
0.854,2.1,-1.6,9.32,-0.92,-7.95,2.33
0.854,9.55,-2.77,4.55,-0.92,-7.95,2.33
0.855,9.55,-2.77,4.55,-1,-8.28,2.1
0.856,9.55,-2.77,4.55,-0.64,-8.03,1.85
0.859,9.55,-2.77,4.55,-0.45,-7.62,1.73
0.861,9.55,-2.77,4.55,0.34,-6.1,1.4
0.864,9.55,-2.77,4.55,1.46,-3.61,0.81
0.864,21.05,-0.15,6.05,1.46,-3.61,0.81
0.868,21.05,-0.15,6.05,2.38,-0.98,-0.04
0.868,21.05,-0.15,6.05,2.95,0.25,-0.5
0.869,21.05,-0.15,6.05,3.5,2.15,-1.31
0.87,21.05,-0.15,6.05,4,3.27,-1.89
0.886,21.05,-0.15,6.05,4,3.61,-2.11
0.887,21.05,-0.15,6.05,3.19,4.22,-3.2
0.887,21.05,-0.15,6.05,3.12,4.26,-3.22
0.887,21.05,-0.15,6.05,2.95,4.31,-3.19
0.888,21.05,-0.15,6.05,2.95,4.31,-3.19
0.888,21.05,-0.15,6.05,2.95,4.31,-3.19
0.888,21.05,-0.15,6.05,2.95,4.31,-3.19
0.889,-6.2,-9.24,-6.81,2.95,4.31,-3.19
0.889,-5.9,-9.66,-6.95,2.95,4.31,-3.19
